timestamp,openclaw-gateway_details-v1&p50,productpage-v1_details-v1&p50,unknown_details-v1&p50,openclaw-gateway_ratings-v1&p50,reviews-v2_ratings-v1&p50,reviews-v3_ratings-v1&p50,unknown_ratings-v1&p50,openclaw-gateway_reviews-v1&p50,productpage-v1_reviews-v1&p50,unknown_reviews-v1&p50,openclaw-gateway_reviews-v2&p50,productpage-v1_reviews-v2&p50,unknown_reviews-v2&p50,openclaw-gateway_reviews-v3&p50,productpage-v1_reviews-v3&p50,unknown_reviews-v3&p50,openclaw-gateway_details-v1&p90,productpage-v1_details-v1&p90,unknown_details-v1&p90,openclaw-gateway_ratings-v1&p90,reviews-v2_ratings-v1&p90,reviews-v3_ratings-v1&p90,unknown_ratings-v1&p90,openclaw-gateway_reviews-v1&p90,productpage-v1_reviews-v1&p90,unknown_reviews-v1&p90,openclaw-gateway_reviews-v2&p90,productpage-v1_reviews-v2&p90,unknown_reviews-v2&p90,openclaw-gateway_reviews-v3&p90,productpage-v1_reviews-v3&p90,unknown_reviews-v3&p90,openclaw-gateway_details-v1&p99,productpage-v1_details-v1&p99,unknown_details-v1&p99,openclaw-gateway_ratings-v1&p99,reviews-v2_ratings-v1&p99,reviews-v3_ratings-v1&p99,unknown_ratings-v1&p99,openclaw-gateway_reviews-v1&p99,productpage-v1_reviews-v1&p99,unknown_reviews-v1&p99,openclaw-gateway_reviews-v2&p99,productpage-v1_reviews-v2&p99,unknown_reviews-v2&p99,openclaw-gateway_reviews-v3&p99,productpage-v1_reviews-v3&p99,unknown_reviews-v3&p99
2026-03-24 13:20:00,,8.712121212121213,,,3.7368421052631575,3.5473684210526315,,,3.129032258064516,,,29.166666666666664,,,,,,22.478723404255323,,,8.928571428571429,7.673076923076923,,,4.832258064516129,,,115.0000000000001,,,,,,42.562499999999986,,,33.750000000000064,9.767307692307693,,,22.600000000000055,,,236.5,,,,
2026-03-24 13:20:05,,8.712121212121213,,,3.7368421052631575,4.333333333333334,,,3.0875912408759123,,,29.166666666666664,,,15.608407079646017,,,22.478723404255323,,,8.928571428571429,9.331896551724139,,,4.757664233576643,,,115.0000000000001,,,23.758849557522122,,,42.562499999999986,,,33.750000000000064,23.318181818181813,,,9.570000000000007,,,236.5,,,47.32499999999996,
2026-03-24 13:20:10,,8.712121212121213,,,4.44952032184162,4.333333333333334,,,3.0875912408759123,,,15.516528925619834,,,15.608407079646017,,,22.478723404255323,,,9.374020252035764,9.331896551724139,,,4.757664233576643,,,23.450413223140494,,,23.758849557522122,,,42.562499999999986,,,22.231136508600038,23.318181818181813,,,9.570000000000007,,,44.000000000000014,,,47.32499999999996,
2026-03-24 13:21:15,,4.735449735449736,,,4.44952032184162,4.333333333333334,,,3.0875912408759123,,,15.516528925619834,,,15.608407079646017,,,13.730769230769244,,,9.374020252035764,9.331896551724139,,,4.757664233576643,,,23.450413223140494,,,23.758849557522122,,,35.29166666666676,,,22.231136508600038,23.318181818181813,,,9.570000000000007,,,44.000000000000014,,,47.32499999999996,
2026-03-24 13:21:20,,4.735449735449736,,,4.375169440197308,4.777777777777778,,,3.0495867768595044,,,15.516528925619834,,,15.9375,,,13.730769230769244,,,9.26242704715802,9.45754716981132,,,4.689256198347108,,,23.450413223140494,,,23.3125,,,35.29166666666676,,,21.7949326470588,22.267857142857117,,,9.400000000000064,,,44.000000000000014,,,24.971874999999997,
2026-03-24 13:21:25,,4.735449735449736,,,3.618357487922705,4.777777777777778,,,3.0495867768595044,,,15.292338709677418,,,15.9375,,,13.730769230769244,,,7.882812500000002,9.45754716981132,,,4.689256198347108,,,23.300403225806452,,,23.3125,,,35.29166666666676,,,9.788281249999999,22.267857142857117,,,9.400000000000064,,,39.08333333333305,,,24.971874999999997,
2026-03-24 13:21:30,,4.593908629441625,,,3.618357487922705,4.777777777777778,,,3.0495867768595044,,,15.292338709677418,,,15.9375,,,9.983606557377051,,,7.882812500000002,9.45754716981132,,,4.689256198347108,,,23.300403225806452,,,23.3125,,,23.48285714285714,,,9.788281249999999,22.267857142857117,,,9.400000000000064,,,39.08333333333305,,,24.971874999999997,
2026-03-24 13:21:35,,4.593908629441625,,,3.6333333333333333,4.801980198019803,,,3.1025641025641026,,,15.292338709677418,,,15.9375,,,9.983606557377051,,,8.083333333333334,9.662337662337663,,,4.7846153846153845,,,23.300403225806452,,,23.3125,,,23.48285714285714,,,13.149999999999864,22.942857142857143,,,9.769999999999985,,,39.08333333333305,,,24.971874999999997,
2026-03-24 13:21:40,,4.593908629441625,,,3.6333333333333333,4.801980198019803,,,3.1025641025641026,,,15.791666666666666,,,15.9375,,,9.983606557377051,,,8.083333333333334,9.662337662337663,,,4.7846153846153845,,,23.425,,,23.3125,,,23.48285714285714,,,13.149999999999864,22.942857142857143,,,9.769999999999985,,,39.25000000000015,,,24.971874999999997,
2026-03-24 13:21:45,,4.869565217391305,,,3.6333333333333333,4.801980198019803,,,3.1025641025641026,,,15.791666666666666,,,15.9375,,,17.875000000000014,,,8.083333333333334,9.662337662337663,,,4.7846153846153845,,,23.425,,,23.3125,,,40.111111111111185,,,13.149999999999864,22.942857142857143,,,9.769999999999985,,,39.25000000000015,,,24.971874999999997,
