timestamp,adservice,cartservice,checkoutservice,currencyservice,emailservice,paymentservice,productcatalogservice,recommendationservice,shippingservice
2026-03-24 09:18:00,5.0,8.133333333333333,0.3333333333333333,22.733333333333334,0.4666666666666667,0.3333333333333333,44.333333333333336,6.533333333333333,2.466666666666667
2026-03-24 09:18:05,5.0,8.133333333333333,0.5999999999999999,22.733333333333334,0.5333333333333333,0.6,44.333333333333336,6.533333333333333,2.466666666666667
2026-03-24 09:18:10,5.0,7.266666666666667,0.5999999999999999,22.733333333333334,0.5333333333333333,0.6,41.06666666666668,6.533333333333333,2.0
2026-03-24 09:18:15,5.333333333333333,7.266666666666667,0.6,23.0,0.5333333333333333,0.6,41.06666666666667,5.933333333333334,2.0
2026-03-24 09:18:20,5.333333333333333,7.266666666666667,0.9333333333333332,23.0,0.7333333333333333,0.9333333333333333,41.06666666666667,5.933333333333334,2.0
2026-03-24 09:18:25,5.333333333333333,9.066666666666666,0.9333333333333332,23.0,0.7333333333333333,0.9333333333333333,43.66666666666668,5.933333333333334,3.4000000000000004
2026-03-24 09:18:30,4.2,9.066666666666666,0.9333333333333333,21.533333333333335,0.7333333333333333,0.9333333333333333,43.66666666666667,6.266666666666667,3.4000000000000004
2026-03-24 09:18:35,4.2,9.066666666666666,0.9999999999999999,21.533333333333335,1.1333333333333333,1.0,43.66666666666667,6.266666666666667,3.4000000000000004
2026-03-24 09:18:40,4.2,8.733333333333334,0.9999999999999999,21.533333333333335,1.1333333333333333,1.0,42.13333333333334,6.266666666666667,3.8666666666666667
2026-03-24 09:18:45,4.066666666666666,8.733333333333334,1.0,22.53333333333333,1.1333333333333333,1.0,42.133333333333326,5.466666666666667,3.8666666666666667
2026-03-24 09:18:50,4.066666666666666,8.733333333333334,0.7333333333333332,22.53333333333333,0.7997334221926025,0.7333333333333333,42.133333333333326,5.466666666666667,3.8666666666666667
2026-03-24 09:18:55,4.066666666666666,8.131706991934946,0.7333333333333332,22.53333333333333,0.7997334221926025,0.7333333333333333,43.06666666666668,5.466666666666667,2.6666666666666665
2026-03-24 09:19:00,5.532226887955743,8.131706991934946,0.7333333333333333,27.6,0.7997334221926025,0.7333333333333333,43.06666666666667,6.133333333333334,2.6666666666666665
2026-03-24 09:19:05,5.532226887955743,8.131706991934946,0.6666666666666665,27.6,0.6668889629876626,0.5333333333333333,43.06666666666667,6.133333333333334,2.6666666666666665
2026-03-24 09:19:10,5.532226887955743,7.934920317396812,0.6666666666666665,27.6,0.6668889629876626,0.5333333333333333,40.20000000000001,6.133333333333334,2.7333333333333334
2026-03-24 09:19:15,4.6009201840368075,7.934920317396812,0.6666666666666666,23.93333333333333,0.6668889629876626,0.5333333333333333,40.2,5.4,2.7333333333333334
2026-03-24 09:19:20,4.6009201840368075,7.934920317396812,0.7999999999999999,23.93333333333333,0.7333333333333333,0.9333333333333333,40.2,5.4,2.7333333333333334
2026-03-24 09:19:25,4.6009201840368075,8.4,0.7999999999999999,23.93333333333333,0.7333333333333333,0.9333333333333333,42.06666666666668,5.4,2.6666666666666665
2026-03-24 09:19:30,4.866666666666666,8.4,0.8,25.733333333333334,0.7333333333333333,0.9333333333333333,42.06666666666666,5.8,2.6666666666666665
2026-03-24 09:19:35,4.866666666666666,8.4,0.13333333333333333,25.733333333333334,0.3333333333333333,0.13333333333333333,42.06666666666666,5.8,2.6666666666666665
2026-03-24 09:19:40,4.866666666666666,8.533333333333333,0.13333333333333333,25.733333333333334,0.3333333333333333,0.13333333333333333,46.13333333333335,5.8,2.2666666666666666
2026-03-24 09:19:45,5.800000000000001,8.533333333333333,0.13333333333333333,30.4,0.3333333333333333,0.13333333333333333,46.13333333333334,6.6,2.2666666666666666
2026-03-24 09:19:50,5.800000000000001,8.533333333333333,0.7333333333333332,30.4,0.4,0.6,46.13333333333334,6.6,2.2666666666666666
2026-03-24 09:19:55,5.800000000000001,8.6,0.7333333333333332,30.4,0.4,0.6,45.466666666666676,6.6,3.2666666666666666
2026-03-24 09:20:00,4.733333333333333,8.6,0.7333333333333333,23.666666666666664,0.4,0.6,45.46666666666667,5.0,3.2666666666666666
2026-03-24 09:20:05,4.733333333333333,8.6,0.8666666666666666,23.666666666666664,1.0,0.9333333333333333,45.46666666666667,5.0,3.2666666666666666
2026-03-24 09:20:10,4.733333333333333,8.4,0.8666666666666666,23.666666666666664,1.0,0.9333333333333333,39.06666666666668,5.0,2.8
