timestamp,openclaw-gateway_details-v1&p50,productpage-v1_details-v1&p50,unknown_details-v1&p50,unknown_productpage-v1&p50,openclaw-gateway_ratings-v1&p50,reviews-v2_ratings-v1&p50,reviews-v3_ratings-v1&p50,unknown_ratings-v1&p50,openclaw-gateway_reviews-v1&p50,productpage-v1_reviews-v1&p50,unknown_reviews-v1&p50,openclaw-gateway_reviews-v2&p50,productpage-v1_reviews-v2&p50,unknown_reviews-v2&p50,openclaw-gateway_reviews-v3&p50,productpage-v1_reviews-v3&p50,unknown_reviews-v3&p50,openclaw-gateway_details-v1&p90,productpage-v1_details-v1&p90,unknown_details-v1&p90,unknown_productpage-v1&p90,openclaw-gateway_ratings-v1&p90,reviews-v2_ratings-v1&p90,reviews-v3_ratings-v1&p90,unknown_ratings-v1&p90,openclaw-gateway_reviews-v1&p90,productpage-v1_reviews-v1&p90,unknown_reviews-v1&p90,openclaw-gateway_reviews-v2&p90,productpage-v1_reviews-v2&p90,unknown_reviews-v2&p90,openclaw-gateway_reviews-v3&p90,productpage-v1_reviews-v3&p90,unknown_reviews-v3&p90,openclaw-gateway_details-v1&p99,productpage-v1_details-v1&p99,unknown_details-v1&p99,unknown_productpage-v1&p99,openclaw-gateway_ratings-v1&p99,reviews-v2_ratings-v1&p99,reviews-v3_ratings-v1&p99,unknown_ratings-v1&p99,openclaw-gateway_reviews-v1&p99,productpage-v1_reviews-v1&p99,unknown_reviews-v1&p99,openclaw-gateway_reviews-v2&p99,productpage-v1_reviews-v2&p99,unknown_reviews-v2&p99,openclaw-gateway_reviews-v3&p99,productpage-v1_reviews-v3&p99,unknown_reviews-v3&p99
2026-03-24 10:46:00,,6.439393939393939,,180.9659090909091,,6.500000000000001,4.882352941176471,,,8.214285714285715,,,21.71875,,,20.434782608695652,,,18.149999999999995,,320.45454545454555,,9.9,9.884615384615385,,,19.083333333333332,,,49.375,,,43.12500000000001,,,43.21874999999993,,8183.333333333335,,23.29999999999999,23.349999999999984,,,24.40833333333333,,,212.50000000000017,,,84.00000000000014,
2026-03-24 10:46:05,,6.439393939393939,,180.9659090909091,,5.909090909090909,4.428571428571429,,,7.732558139534884,,,21.71875,,,19.107142857142858,,,18.149999999999995,,320.45454545454555,,9.727272727272727,9.384615384615385,,,16.15000000000001,,,49.375,,,37.99999999999999,,,43.21874999999993,,8183.333333333335,,22.899999999999995,22.299999999999997,,,24.115,,,212.50000000000017,,,82.99999999999982,
2026-03-24 10:46:10,,6.439393939393939,,180.9659090909091,,4.555555555555556,4.428571428571429,,,7.732558139534884,,,19.321428571428573,,,19.107142857142858,,,18.149999999999995,,320.45454545454555,,10.600000000000014,9.384615384615385,,,16.15000000000001,,,39.821428571428605,,,37.99999999999999,,,43.21874999999993,,8183.333333333335,,23.56,22.299999999999997,,,24.115,,,119.50000000000166,,,82.99999999999982,
2026-03-24 10:46:15,,6.517094017094017,,180.9659090909091,,4.555555555555556,4.428571428571429,,,7.732558139534884,,,19.321428571428573,,,19.107142857142858,,,17.05000000000001,,320.45454545454555,,10.600000000000014,9.384615384615385,,,16.15000000000001,,,39.821428571428605,,,37.99999999999999,,,42.53125000000006,,8183.333333333335,,23.56,22.299999999999997,,,24.115,,,119.50000000000166,,,82.99999999999982,
2026-03-24 10:46:20,,6.517094017094017,,180.9659090909091,,5.0,6.029411764705882,,,7.3936170212765955,,,19.321428571428573,,,19.0,,,17.05000000000001,,320.45454545454555,,14.714285714285722,16.214285714285715,,,14.649999999999999,,,39.821428571428605,,,37.00000000000002,,,42.53125000000006,,8183.333333333335,,23.97142857142857,24.12142857142857,,,23.964999999999993,,,119.50000000000166,,,82.00000000000004,
2026-03-24 10:46:25,,6.517094017094017,,180.9659090909091,,6.363636363636364,6.029411764705882,,,7.3936170212765955,,,19.886363636363637,,,19.0,,,17.05000000000001,,320.45454545454555,,16.00000000000001,16.214285714285715,,,14.649999999999999,,,44.218750000000014,,,37.00000000000002,,,42.53125000000006,,8183.333333333335,,24.099999999999998,24.12142857142857,,,23.964999999999993,,,119.50000000000166,,,82.00000000000004,
2026-03-24 10:46:30,,6.402027027027027,,168.80165289256198,,6.363636363636364,6.029411764705882,,,7.153846153846153,,,19.0,,,18.125,,,9.68581081081081,,240.70247933884298,,16.00000000000001,16.214285714285715,,,9.615384615384615,,,37.30769230769233,,,24.625,,,22.570000000000014,,8791.666666666652,,24.099999999999998,24.12142857142857,,,20.99999999999998,,,84.0,,,46.75000000000002,
2026-03-24 10:46:35,,6.402027027027027,,168.80165289256198,,4.91304347826087,4.0,,,7.183098591549295,,,19.0,,,17.941176470588236,,,9.68581081081081,,240.70247933884298,,13.750000000000016,8.5,,,9.6056338028169,,,37.30769230769233,,,24.294117647058826,,,22.570000000000014,,8791.666666666652,,23.874999999999993,9.849999999999998,,,20.699999999999992,,,84.0,,,45.49999999999999,
2026-03-24 10:46:40,,6.402027027027027,,168.80165289256198,,4.307692307692307,4.0,,,7.183098591549295,,,18.625,,,17.941176470588236,,,9.68581081081081,,240.70247933884298,,8.968749999999998,8.5,,,9.6056338028169,,,31.36363636363636,,,24.294117647058826,,,22.570000000000014,,8791.666666666652,,18.549999999999986,9.849999999999998,,,20.699999999999992,,,53.999999999999574,,,45.49999999999999,
2026-03-24 10:46:45,,5.330188679245283,,166.8181818181818,,4.307692307692307,4.0,,,7.0588235294117645,,,18.88157894736842,,,17.96875,,,9.820754716981133,,239.90909090909093,,8.968749999999998,8.5,,,9.411764705882353,,,33.928571428571445,,,24.34375,,,23.214999999999996,,8883.333333333325,,18.549999999999986,9.849999999999998,,,9.941176470588236,,,48.39285714285713,,,45.74999999999997,
